Ss,Si,Snh,Spo4,Shco,Xi,Xs,Xh,Xtss,Fr,So_e,Ss_e,Si_e,Snh_e,Sno_e,Sn_e,Spo4_e,Shco_e,Xi_e,Xs_e,Xh_e,Xsto_e,Xpaoi_e,Xpp_e,Xpha_e,Xa_e,Xtss_e,Fr_e
123.254989,30,50.46674869,11.35501845,7,87.816,258.525,38.482,294.38955,27093,1.933222834,0.185243248,30,6.219016925,7.650557845,28.50863243,1.177176294,4.269171005,1540.371355,32.46418554,1137.178885,10.41083438,865.9306757,125.6075756,62.70487102,124.0754978,3543.675101,99882.17084
114.893493,30,47.85935053,10.76835387,7,87.877,273.937,40.202,307.5423,25812,1.966949901,0.200429212,30,7.690166819,7.662888057,28.02852157,1.953901467,4.294749792,1514.765209,34.55349076,1117.838135,10.98606101,850.8657846,122.9976693,63.69199004,121.9349429,3485.653305,98925.6122
105.67362,30,44.7808102,10.0756823,7,88.664,276.448,40.568,310.3452,25808,1.986008894,0.216369391,30,9.066527261,7.684582378,27.61945043,2.783000452,4.313535579,1492.262938,36.75403871,1100.745451,11.53403085,837.451759,120.5503992,64.79072555,120.0237917,3434.334278,98115.38681
98.50373,30,42.1511833,9.484016243,7,85.233,278.994,40.47,309.59325,24748,1.995869158,0.232229323,30,10.24118854,7.726249498,27.28952868,3.544585872,4.3246877,1473.89823,38.96716374,1086.700126,12.00661683,826.3386199,118.4586475,65.87486331,118.4364161,3392.327012,96196.4789
91.485316,30,40.34498036,9.077620581,7,84.593,277.82,40.268,308.05095,24677,1.998653806,0.247722453,30,11.18728656,7.784248302,27.02814935,4.199840576,4.329812567,1460.038618,41.17926912,1076.004278,12.40320801,817.7740701,116.791889,66.9340258,117.2092121,3360.642362,95269.1406
88.758735,30,38.80242935,8.730546604,7,74.785,283.068,39.761,304.17465,21745,1.999182439,0.262325629,30,11.88762391,7.868557457,26.82483452,4.723417793,4.328474574,1450.723229,43.33473323,1068.712862,12.72945909,811.8231061,115.5828974,67.93646564,116.3536213,3339.476416,91747.63625
87.142991,30,38.60846711,8.6869051,7,86.217,270.4,39.624,303.12435,25678,1.994237972,0.276407362,30,12.41056569,7.93798889,26.66528209,5.163437911,4.326897044,1445.446126,45.49952599,1064.471148,13.03239528,808.1884748,114.750966,68.97459588,115.8246745,3327.694922,94472.51388
86.794591,30,37.66307311,8.47419145,7,81.765,263.773,38.393,293.7072,25062,1.990801171,0.289892056,30,12.78642986,7.973015517,26.54421285,5.537300657,4.327965052,1443.836185,47.67497424,1063.017748,13.33562018,806.6633487,114.252884,70.06981412,115.5921939,3324.459407,93549.97376
87.203571,30,37.01312891,8.327954005,7,78.638,272.359,39,298.34775,23552,1.987934898,0.302124382,30,12.98975942,8.005598024,26.45707262,5.810037678,4.327870225,1445.49138,49.75630882,1064.058201,13.63054182,807.0528672,114.0921922,71.1208734,115.6322647,3328.873397,92647.63289
88.516376,30,37.16661296,8.362487916,7,76.377,275.771,39.128,299.3262,22693,1.985487599,0.313110514,30,13.04628163,8.034116732,26.39531096,5.98994174,4.327327682,1449.678997,51.73103449,1067.047565,13.92980993,808.9366442,114.2032138,72.11438576,115.8856173,3339.243267,92056.01909
89.339393,30,36.27638953,8.162187645,7,67.64,280.213,38.65,295.67475,20001,1.986102097,0.322194697,30,12.95215817,8.08097804,26.36057713,6.052027127,4.323389052,1455.395418,53.46244621,1071.236706,14.21017503,811.7666727,114.53097,72.949385,116.2760616,3353.225665,89371.27795
88.809227,30,35.89960067,8.077410151,7,61.559,280.401,37.996,290.6664,18269,1.988132882,0.328869836,30,12.71288913,8.162370675,26.35791053,5.983456392,4.313646229,1461.715366,54.82938288,1075.930871,14.44313844,815.0367724,115.0161633,73.55417423,116.7322975,3368.639104,87222.93223
84.719362,30,35.20799402,7.921798655,7,76.206,252.254,36.495,279.1905,24508,1.985750842,0.334295225,30,12.42208598,8.203418464,26.3873823,5.87231726,4.307624464,1468.378746,56.00481814,1080.934757,14.66369637,818.5476118,115.5517442,74.12429622,117.219445,3384.824235,92074.49291
80.138708,30,34.23599068,7.703097903,7,66.56,244.38,34.549,264.2991,22354,1.987922558,0.338488017,30,12.09224673,8.209727086,26.4486847,5.732791197,4.304449995,1475.360787,56.99677545,1086.224903,14.86657377,822.2910558,116.1234884,74.69775532,117.7369178,3401.713226,90245.76818
77.690847,30,34.14724087,7.683129196,7,64.302,256.031,35.593,272.28345,20755,1.988550544,0.341461281,30,11.70908182,8.225529663,26.52817137,5.554959274,4.299023847,1482.8137,57.806969,1091.904068,15.04645358,826.3679084,116.7558291,75.26428465,118.3030316,3419.690781,89780.45554
76.630515,30,34.68220315,7.803495709,7,66.782,251.767,35.394,270.76635,21824,1.987034632,0.344069774,30,11.31885924,8.222398291,26.61224699,5.383995136,4.295741387,1490.833894,58.58125292,1098.044092,15.238027,830.7976102,117.4114982,75.94093895,118.9183642,3438.991939,90902.00056
77.206129,30,34.71934809,7.811853321,7,54.873,256.932,34.645,265.03425,17785,1.990387031,0.345604399,30,10.8933549,8.243236618,26.70021106,5.173823399,4.289198293,1498.788653,59.17872225,1104.168439,15.4053481,835.2479739,118.0902565,76.57676347,119.5382049,3458.155483,87014.0066
78.276562,30,34.52128602,7.767289355,7,52.698,257.595,34.477,263.74905,17047,1.993069733,0.345700175,30,10.42163763,8.306598656,26.79538941,4.89648555,4.276911328,1506.086056,59.50406877,1109.826471,15.51819012,839.3964807,118.7776579,77.05401305,120.1170944,3475.793793,85912.45586
81.154606,30,35.00757126,7.876703534,7,54.391,241.096,32.832,251.16405,18755,1.994845703,0.344842765,30,9.94587258,8.367292219,26.90291619,4.587541625,4.264452591,1512.614941,59.6318002,1114.932047,15.5893996,843.1542675,119.4317765,77.43422616,120.6383853,3491.6161,86482.35124
85.628218,30,36.01317778,8.102965001,7,51.534,229.032,31.174,238.4811,18708,1.997681869,0.343072898,30,9.474192595,8.420268518,27.02651662,4.253980959,4.252226066,1518.483196,59.57302302,1119.559071,15.61786928,846.5801169,120.0585097,77.72057383,121.1100689,3505.858549,85876.48725
85.305064,30,35.91555944,8.081000874,7,51.376,223.134,30.501,233.3334,19125,1.998836507,0.340699469,30,9.018461972,8.461790743,27.16176133,3.91419056,4.240868018,1524.11487,59.39479498,1124.018252,15.61864882,849.9047239,120.6764198,77.96707395,121.5652399,3519.507914,86285.31489
83.204589,30,35.11550469,7.900988556,7,49.002,219.893,29.877,228.56055,18535,1.999396357,0.338041041,30,8.590965483,8.48958766,27.30058198,3.587531674,4.231037771,1529.938661,59.1702078,1128.628928,15.61222996,853.3604557,121.3028615,78.23742602,122.0374526,3533.573841,85819.95719
77.408097,30,33.70342337,7.583270259,7,47.53,219.462,29.666,226.9434,18029,1.99942954,0.335122658,30,8.190648911,8.514030496,27.43718583,3.274759031,4.22168587,1536.075658,58.90786966,1133.483261,15.60352905,857.0173948,121.9500568,78.53466559,122.537693,3548.353761,85290.63677
75.842832,30,33.43769272,7.523480862,7,46.263,216.778,29.227,223.58505,17772,1.999586261,0.331888362,30,7.818032846,8.539129726,27.56998187,2.974336982,4.212383746,1542.357337,58.59085586,1138.457462,15.58869895,860.7829621,122.6093279,78.83978554,123.0528918,3563.46035,84746.90424
74.540141,30,33.39597861,7.514095188,7,46.093,212.061,28.684,219.4311,18093,1.999940371,0.328299629,30,7.475088672,8.56330077,27.69970902,2.685944271,4.203301242,1548.496846,58.20023731,1143.336487,15.56055021,864.4957867,123.260752,79.12857378,123.5596591,3578.221257,84635.10786
76.29726,30,34.2820446,7.713460035,7,45.193,206.595,27.976,214.0194,18205,2.000897173,0.324375769,30,7.161798204,8.585010068,27.82632022,2.409704969,4.194637506,1554.260772,57.73030799,1147.941502,15.51371739,868.0220616,123.8872516,79.37996264,124.0387267,3592.087403,84418.20441
78.609804,30,35.25772484,7.932988089,7,44.76,204.573,27.704,211.93335,18209,2.002104403,0.320204938,30,6.875653823,8.604866455,27.9476241,2.14568068,4.186430256,1559.539938,57.19243432,1152.184781,15.44746461,871.2956864,124.4806943,79.5797798,124.4808749,3604.803477,84233.76484
82.225052,30,36.37228892,8.183765007,7,44.379,203.012,27.488,210.28245,18193,2.003334875,0.31592076,30,6.615282233,8.622294507,28.06050599,1.895689775,4.178923887,1564.319344,56.61029971,1156.050641,15.36573839,874.3016521,125.0380332,79.72462125,124.8842037,3616.337143,84043.74155
81.083925,30,38.00185925,8.550418332,7,52.753,192.888,27.293,208.79445,22437,2.000445988,0.312076171,30,6.419811687,8.596845003,28.16094087,1.698219942,4.177575096,1568.677151,56.08316042,1159.604706,15.2958889,877.0583279,125.5276185,79.91297329,125.24877,3626.870383,87736.77439
80.881957,30,37.88206397,8.523464394,7,51.204,192.862,27.118,207.4557,21842,2.000287913,0.308715447,30,6.284696837,8.538769414,28.24261796,1.548962749,4.181419591,1572.558551,55.62438502,1162.803644,15.24055886,879.5315312,125.9506637,80.13322887,125.5711324,3636.297796,87565.91532
80.619396,30,35.53156716,7.994602611,7,52.676,203.001,28.409,217.32585,21390,1.999880697,0.305796158,30,6.189425831,8.481599991,28.29529557,1.429749885,4.186670056,1575.797802,55.21982286,1165.514559,15.19384882,881.6316084,126.3129481,80.32928475,125.8415274,3644.256847,88010.1767
86.335106,30,37.59981626,8.459958659,7,55,207.353,29.15,222.99975,21824,1.998758403,0.303551014,30,6.150376309,8.420109748,28.31157482,1.351020914,4.194443998,1578.08418,54.90180579,1167.507182,15.16472283,883.1703637,126.5802828,80.51695747,126.033097,3650.04239,88762.3563
87.344959,30,37.42666239,8.420999038,7,48.263,218.184,29.605,226.47975,18403,2.002529638,0.301468449,30,6.123778929,8.396137077,28.297415,1.268217084,4.199025208,1578.974584,54.56789556,1168.440144,15.12130019,883.915932,126.7585795,80.56522887,126.1154202,3652.623336,85709.84821
89.011195,30,38.20436595,8.595982339,7,53.015,218.421,30.16,230.721,20104,2.003673269,0.29954122,30,6.111415351,8.397781345,28.2626026,1.184554482,4.201390137,1578.257248,54.20381572,1168.154643,15.05818238,883.745153,126.8246134,80.46829684,126.0694383,3651.477498,86986.79178
93.454504,30,40.50516184,9.113661414,7,59.006,205.953,29.44,225.21525,23390,2.002524851,0.298215627,30,6.158505452,8.370626106,28.21431279,1.140639027,4.208230417,1575.966985,53.89254481,1166.687533,14.99970473,882.6526217,126.74022,80.34433645,125.8903402,3646.679429,89513.02295
98.337096,30,42.29339416,9.516013686,7,55.828,210.192,29.558,226.1172,21850,2.004232458,0.297284323,30,6.232331685,8.338962013,28.15873975,1.116166213,4.216016742,1572.552251,53.6166883,1164.365948,14.93948293,880.9028298,126.5574459,80.17992486,125.6176372,3639.276674,88562.24085
100.674886,30,43.10548006,9.698733014,7,58.757,218.258,30.779,235.46235,22120,2.003091047,0.296962168,30,6.330611434,8.309644836,28.09050873,1.120129181,4.224086369,1568.596187,53.43111903,1161.625167,14.89503854,878.8212052,126.3125441,80.03668005,125.2986011,3630.639505,89616.374
104.108355,30,44.58104955,10.03073615,7,57.197,223.126,31.147,238.27455,21151,2.00185376,0.297352981,30,6.460087075,8.280192104,28.00716709,1.157730391,4.232937944,1564.472395,53.36938734,1158.75287,14.8807957,876.6147842,126.0293761,79.96798074,124.9627587,3621.662859,89060.04576
107.385304,30,44.98923984,10.12257897,7,51.896,232.263,31.573,241.53495,18582,2.003063283,0.297845371,30,6.578508193,8.284489896,27.91959097,1.190073133,4.237566173,1560.399751,53.33006632,1155.911967,14.87127311,874.4335162,125.7592435,79.89494361,124.6332852,3612.840342,86791.95033
108.985903,30,45.58893663,10.25751074,7,67.948,216.367,31.59,241.66725,25345,1.996634244,0.299026864,30,6.759270668,8.254171929,27.83078671,1.27550986,4.246690103,1556.246954,53.40423163,1153.022414,14.89507619,872.173771,125.4372766,79.96073218,124.2900427,3603.851883,92699.77015
109.485779,30,44.85619459,10.09264378,7,61.492,215.122,30.735,235.122,23343,1.995997241,0.300688678,30,6.996493044,8.194262838,27.74753009,1.405876817,4.259287648,1552.157125,53.56945472,1150.189351,14.94423879,869.9246093,125.082046,80.16600634,123.9459591,3595.030019,91325.65974
108.3901,30,45.133551,10.15504898,7,62.695,229.984,32.52,248.77725,22372,1.994821091,0.302560161,30,7.249642646,8.150678441,27.66631074,1.555778904,4.269456108,1548.443764,53.7831594,1147.632615,15.00496984,867.8830214,124.7411147,80.45288992,123.6325645,3587.092091,91792.92235
106.594592,30,44.95636232,10.11518152,7,62.182,235.595,33.086,253.11015,21725,1.993199338,0.304950514,30,7.541888218,8.109690628,27.57881495,1.745466495,4.279443847,1545.096318,54.10069624,1145.349099,15.09676514,866.0281608,124.3945134,80.87503226,123.3462024,3580.026234,91787.36348
104.184093,30,44.12628653,9.92841447,7,50.88,248.174,33.228,254.1957,17083,1.996773564,0.306913995,30,7.797620641,8.120403062,27.49767955,1.902773076,4.282290205,1542.041061,54.35638251,1143.278723,15.17309949,864.3563217,124.0996815,81.25654184,123.089168,3573.649631,87547.88965
101.078822,30,44.29536062,9.966456137,7,70.384,228.05,33.159,253.6686,24968,1.991891747,0.309058851,30,8.082067191,8.109512472,27.42811474,2.083733635,4.287231416,1539.006617,54.63503012,1141.232646,15.25719014,862.6824589,123.7810388,81.71588082,122.82908,3567.2976,94152.77055
98.31185,30,42.9234385,9.657773663,7,61.074,222.19,31.474,240.7746,22540,1.994257779,0.311187517,30,8.382165575,8.071885209,27.37851467,2.279294272,4.294490707,1536.12073,54.9199072,1139.304109,15.33885545,861.0851518,123.455032,82.24205399,122.5765906,3561.258044,91942.53056
93.434315,30,41.45756115,9.327951259,7,66.215,231.641,33.095,253.1775,23343,1.993416392,0.313253198,30,8.660294903,8.041481177,27.34149551,2.465954419,4.300037668,1533.807044,55.21014105,1137.797295,15.41229615,859.8175014,123.1763016,82.79415415,122.3706232,3556.533091,93818.59489
90.293697,30,39.90698937,8.979072609,7,62.664,237.269,33.326,254.94315,21738,1.993333333,0.315718554,30,8.939293036,8.005924595,27.30264014,2.666110953,4.306300887,1532.232297,55.59859094,1136.840705,15.5072077,858.954252,122.937577,83.43696193,122.2217177,3553.54305,92917.63091
87.748895,30,38.79729295,8.729390914,7,57.742,246.671,33.824,258.75135,19429,1.994939507,0.317963909,30,9.165318547,8.002867254,27.26444488,2.820745274,4.30844514,1531.249736,55.97236022,1136.3254,15.59478167,858.4379235,122.780771,84.02325091,122.1242624,3551.96811,90916.38169
82.724915,30,37.91019715,8.529794359,7,53.606,249.128,33.637,257.3238,17915,1.997475621,0.319487841,30,9.30901377,8.040918344,27.23703221,2.893335908,4.304937088,1530.524669,56.2301274,1136.002607,15.6471846,858.0964656,122.7115305,84.44475314,122.0537418,3551.017037,89016.76181
80.175069,30,37.67150549,8.476088736,7,52.713,241.638,32.706,250.19865,18156,1.999696496,0.320112618,30,9.369102719,8.104181363,27.23170025,2.880576343,4.297248558,1529.893072,56.33273191,1135.750683,15.65332905,857.8417437,122.7185594,84.67873849,121.9959038,3550.279039,88289.15505
80.235649,30,38.43848729,8.648659641,7,51.718,231.743,31.496,240.94215,18561,2.001653514,0.319873759,30,9.354079855,8.175024762,27.25514188,2.795867077,4.287243146,1529.509064,56.29183952,1135.68498,15.6168577,857.7605857,122.8012851,84.75984017,121.961696,3550.091384,87786.53896
80.808234,30,39.40377514,8.865849407,7,59.919,216.138,30.673,234.64845,22713,1.999370756,0.319457641,30,9.31615821,8.206921342,27.30355357,2.698471223,4.281032768,1529.767968,56.23888769,1136.106965,15.57617501,858.0496948,122.9358839,84.84831299,121.9761473,3551.362267,91147.06542
83.947838,30,40.88909798,9.200047046,7,55.851,215.491,30.149,230.6406,21366,1.999268798,0.319057031,30,9.258448912,8.20695222,27.36646112,2.600522824,4.278198937,1531.15942,56.23257787,1137.384986,15.54984184,858.9840228,123.1511949,85.0036563,122.0797668,3555.258356,90252.23465
88.203323,30,43.30210483,9.742973587,7,60.593,219.829,31.158,238.3587,22596,1.995943893,0.318960194,30,9.188794097,8.186087447,27.42719367,2.511572308,4.278213194,1533.894787,56.32752122,1139.680282,15.55569482,860.6774785,123.4566538,85.2635187,122.290357,3562.306558,92082.49541
93.782702,30,46.37058542,10.43338172,7,60.637,221.552,31.354,239.86035,22452,1.993803764,0.319338533,30,9.127168734,8.141521116,27.47424062,2.44173138,4.282111738,1537.629492,56.54535664,1142.739965,15.60260125,862.9245869,123.8166324,85.63630867,122.5789241,3571.721334,92309.18765
94.211897,30,45.72749137,10.28868556,7,43.559,243.955,31.946,244.3869,14847,1.999683504,0.318917483,30,8.989413278,8.165495654,27.51081347,2.294950035,4.277861695,1541.417252,56.63205755,1145.838192,15.61937533,865.2443646,124.249872,85.82964516,122.8832511,3581.302709,85620.83078
90.69359,30,44.5638439,10.02686488,7,44.552,246.537,32.343,247.42545,15033,2.002056007,0.317469639,30,8.783680602,8.255278321,27.54719438,2.068845655,4.265215144,1544.508456,56.50671146,1148.406349,15.5836948,867.2175085,124.7012042,85.77590393,123.1425462,3589.251789,85004.61955
87.748895,30,43.83187295,9.862171414,7,41.327,228.366,29.966,229.23915,15055,2.006144156,0.315071481,30,8.552720016,8.365186146,27.60050545,1.801317987,4.249036557,1546.653507,56.17571002,1150.260367,15.49870061,868.6901664,125.1166767,85.53686006,123.3308688,3594.923377,83108.04056
81.689829,30,41.22653509,9.275970396,7,37.909,217.234,28.349,216.87135,14496,2.010897893,0.311420163,30,8.28526714,8.502093195,27.68517889,1.491980226,4.227446978,1548.103927,55.59239662,1151.580807,15.34977519,869.8206078,125.5191485,85.10412612,123.4706993,3598.856336,81222.21099
80.912247,30,41.33994487,9.301487596,7,35.348,208.576,27.103,207.3357,14056,2.014208997,0.306823588,30,8.000398984,8.650412764,27.80138451,1.179050185,4.202198812,1549.530908,54.83401746,1152.86728,15.15880477,870.9802663,125.9271766,84.58614414,123.6139282,3602.580771,79906.06093
69.864561,30,37.87994681,8.522988033,7,30.444,202.577,25.891,198.06765,12345,2.017576717,0.301495906,30,7.702101864,8.809269057,27.9436771,0.887863577,4.173472622,1551.634239,53.96423409,1154.643877,14.94654978,872.5613699,126.3731814,84.0615455,123.8166858,3607.708828,77460.80689
70.783518,30,35.68076078,8.028171176,7,29.098,193.631,24.748,189.31995,12344,2.019806686,0.295627439,30,7.396407765,8.970885059,28.10762656,0.642072749,4.142324795,1554.875848,53.03002176,1157.261218,14.72963412,874.8201125,126.8712826,83.58637646,124.1150011,3615.289951,76331.23945
65.087997,30,32.36594237,7.282337034,7,25.807,186.192,23.555,180.19875,11274,2.024309176,0.289200826,30,7.077059018,9.134851807,28.29195577,0.448359878,4.108748747,1559.40379,52.03228704,1160.830892,14.51012678,877.840948,127.4261976,83.15719554,124.5208254,3625.637468,74025.53815
60.260941,30,29.61936661,6.664357488,7,23.885,176.341,22.247,170.1918,10981,2.030076729,0.282181362,30,6.736459624,9.30179793,28.49602877,0.308557919,4.072617241,1565.147755,50.95753706,1165.293748,14.28527703,881.5831966,128.0295317,82.74678854,125.0283424,3638.548355,72534.89653
57.665647,30,28.02726887,6.306135496,7,21.528,165.922,20.828,159.3327,10448,2.036799872,0.274633363,30,6.377236037,9.463935066,28.71882333,0.214896726,4.035208857,1571.966746,49.80894744,1170.536505,14.05630479,885.9597592,128.67724,82.34299591,125.6246158,3653.707628,70828.72054
55.353103,30,26.59751863,5.984441692,7,19.577,156.614,19.577,149.76255,10000,2.044718018,0.266610394,30,5.999198579,9.618533106,28.95809368,0.151938768,3.997304687,1579.682374,48.58700473,1176.414246,13.82393876,890.8618607,129.3698402,81.92649538,126.294115,3670.730079,69297.73244
52.000429,30,24.51270109,5.515357746,7,20.004,145.276,18.365,140.4885,11190,2.050024267,0.258332068,30,5.621379865,9.7442432,29.21223175,0.111492704,3.962207829,1588.221783,47.32510911,1182.870485,13.59797379,896.2335032,130.110343,81.52824392,127.0274295,3689.510584,69267.25975
52.505349,30,24.64650429,5.545463466,7,17.743,137.154,17.211,131.66265,10412,2.057574617,0.249839776,30,5.240948351,9.843942261,29.47730342,0.083612652,3.929929737,1597.441489,46.02620802,1189.789088,13.37810035,901.9875205,130.8968599,81.13229287,127.8126468,3709.734197,67691.07447
53.010269,30,24.83373749,5.587590936,7,17.76,131.73,16.61,127.0665,10923,2.057791057,0.241259923,30,4.859824628,9.917069724,29.74857973,0.066711339,3.900877128,1607.240965,44.70537914,1197.092557,13.16409623,908.0619463,131.7231144,80.73634622,128.6410426,3731.181675,67606.56131
52.606333,30,24.80356693,5.58080256,7,17.22,125.139,15.818,121.00545,11182,2.051103859,0.232733866,30,4.480261589,9.960616162,30.02248916,0.056956644,3.875671304,1617.549908,43.38616476,1204.740659,12.94847087,914.4207343,132.5879033,80.33821486,129.5070391,3753.734584,67212.9345
53.086007,30,24.72872447,5.563963006,7,17.181,120.453,15.293,116.9892,11646,2.044063635,0.22430411,30,4.096294512,9.982371952,30.29436625,0.05109191,3.853483327,1628.181658,42.07306154,1212.597934,12.72232337,920.9636963,133.4794659,79.90923655,130.3968133,3776.971251,67130.65455
52.606333,30,24.61457693,5.53827981,7,16.549,117.53,14.898,113.96745,11478,2.041794935,0.215998502,30,3.706329228,9.988669048,30.55908022,0.047030604,3.833775272,1638.881002,40.76622923,1220.47054,12.48290189,927.5462745,134.3793005,79.42312003,131.2902702,3800.300554,66590.50799
52.656825,30,24.55556825,5.525002857,7,16.885,115.181,14.674,112.2561,12009,2.041788705,0.207882466,30,3.31803474,9.977502102,30.81208256,0.044150871,3.817173707,1649.378573,39.47122007,1228.155018,12.23284405,934.0112229,135.2666375,78.87019669,132.164943,3823.108474,66702.51545
52.682071,30,24.45135391,5.50155463,7,17.043,112.621,14.407,110.2143,12439,2.043976453,0.200015769,30,2.941858935,9.944426824,31.0494967,0.041964357,3.804610969,1659.369086,38.19368255,1235.423215,11.97521365,940.1804921,136.1175959,78.24395105,132.9952589,3844.70248,66651.24509
52.404365,30,24.34691165,5.478055122,7,15.747,113.177,14.325,109.5855,11323,2.050242207,0.192358067,30,2.575334844,9.903106099,31.2663975,0.040128308,3.794564992,1668.419143,36.91871963,1241.93661,11.70908657,945.8037966,136.8960585,77.50375459,133.7467714,3864.043832,65337.72456
52.151905,30,24.09400505,5.421151137,7,15.837,113.417,14.362,109.8663,11370,2.056136094,0.184954123,30,2.227609597,9.851578847,31.46033416,0.038753531,3.787528732,1676.245474,35.65073943,1247.482847,11.43629382,950.7158379,137.5783634,76.64371601,134.395758,3880.483279,65072.82221
52.061009,30,23.96092289,5.391207651,7,16.136,110.334,14.052,107.4993,11977,2.060573897,0.177883445,30,1.914544661,9.776172642,31.63146822,0.037731252,3.785439726,1682.692731,34.40575475,1251.958203,11.16030844,954.825268,138.1521289,75.68312373,134.9282118,3893.701816,65077.36368
52.444756,30,23.95117276,5.389013871,7,16.203,108.188,13.821,105.73215,12298,2.064059062,0.171157205,30,1.640778945,9.675698367,31.78039754,0.036972207,3.788445405,1687.644778,33.18802537,1255.280306,10.88174179,958.0648687,138.6070563,74.62430698,135.3345892,3903.440812,64984.03314
52.757809,30,24.03203089,5.407206951,7,15.275,108.974,13.805,105.61125,11419,2.067375071,0.164748365,30,1.402235013,9.55909739,31.90754417,0.036388489,3.795282702,1691.101784,31.99646667,1257.446456,10.59955801,960.4347244,138.9415165,73.46154985,135.6155734,3909.68853,64157.658
53.161745,30,24.37028145,5.483313327,7,15.563,109.293,13.873,106.1277,11624,2.068386134,0.158692609,30,1.201871611,9.424502841,32.01352641,0.035972955,3.806166914,1693.212568,30.84423215,1258.577007,10.31652109,962.0195479,139.1671114,72.21734931,135.7833273,3912.814587,64407.54385
53.515189,30,24.79485069,5.578841406,7,15.364,107.634,13.666,104.5479,11656,2.065991686,0.153014125,30,1.039849699,9.2712736,32.09982826,0.035657066,3.821069763,1694.169174,29.74239351,1258.825628,10.03576321,962.9293397,139.2991028,70.91587747,135.8540345,3913.288865,64344.65762
54.424045,30,25.17651445,5.664715752,7,14.998,107.09,13.565,103.7745,11409,2.063111922,0.147669234,30,0.907924958,9.10879291,32.16876617,0.035414952,3.838528153,1694.188489,28.68910782,1258.352022,9.758263652,963.2875211,139.3537729,69.56473772,135.8462647,3911.601913,64146.45277
55.151135,30,25.70932335,5.784597754,7,16.225,105.178,13.489,103.19235,12704,2.056554457,0.142699411,30,0.807838475,8.932211577,32.22239473,0.035273207,3.859044937,1693.487217,27.69736066,1257.333066,9.48850069,963.2186149,139.3490705,68.1959532,135.778278,3908.293567,65455.23165
57.130437,30,26.31322477,5.920475574,7,15.579,104.595,13.353,102.1482,12223,2.048131215,0.13807176,30,0.731317081,8.749906159,32.2630279,0.035173209,3.881283404,1692.285625,26.76544501,1255.932413,9.2274808,962.8491538,139.302144,66.81726205,135.6691025,3903.866676,65267.92626
63.406603,30,29.22511363,6.575650567,7,15.732,106.783,13.613,104.13795,12076,2.043320011,0.133730822,30,0.670206857,8.572407757,32.29183134,0.035125856,3.903719117,1690.797352,25.88762013,1254.301023,8.975715057,962.2996931,139.2294469,65.43043297,135.5365154,3898.792041,65641.91341
77.852424,30,35.13628504,7.905664134,7,18.841,104.21,13.672,104.59305,15040,2.031830389,0.129811805,30,0.635157072,8.384612554,32.30770971,0.035171538,3.928432725,1689.113306,25.09027721,1252.540348,8.741006201,961.6263317,139.1407534,64.08081316,135.3891178,3893.370632,68688.08378
92.899092,30,40.86770732,9.195234147,7,26.206,96.946,13.684,104.6796,22202,2.005491477,0.126583864,30,0.646312823,8.159245522,32.30644519,0.035381315,3.959273491,1687.196142,24.42424313,1250.690067,8.537050811,960.8198346,139.0375471,62.83779615,135.2272426,3887.694905,75658.33052
104.007371,30,45.30108691,10.19274456,7,28.69,102.308,14.555,111.348,22948,1.976688244,0.124043177,30,0.692692257,7.920419336,32.28077681,0.035724604,3.993343444,1685.053229,23.88991925,1248.74504,8.365817131,959.8863469,138.9202738,61.68226385,135.0539189,3881.765471,77878.44721
123.371131,30,52.19239651,11.74328922,7,35.464,120.515,17.331,132.58215,23950,1.959066808,0.122233699,30,0.770156423,7.704062731,32.21070404,0.036423755,4.027052813,1682.43588,23.49481618,1246.491847,8.233060537,958.6761881,138.7697654,60.58605892,134.8506489,3874.982652,81345.39945
137.50893,30,56.6155553,12.73849995,7,44.11,134.429,19.838,151.75845,26314,1.929615907,0.121508099,30,0.90652937,7.521979104,32.06913714,0.037984596,4.060504526,1678.395867,23.28877997,1243.252632,8.154271467,956.6479607,138.5156793,59.56482646,134.5448742,3865.30151,85597.59771
149.77352,30,60.3661892,13.58239257,7,53.221,147.737,22.329,170.8146,28447,1.89509551,0.122088968,30,1.130546524,7.398438141,31.83767273,0.041715669,4.091608122,1671.397824,23.29259891,1237.888078,8.133197309,952.9215147,138.0393258,58.60391439,134.016039,3849.270176,89375.71102
156.0143,30,61.995093,13.94889593,7,64.483,162.997,25.276,193.3584,30682,1.857122196,0.124270465,30,1.489022186,7.350181655,31.50702143,0.051983416,4.118872055,1659.759257,23.53463111,1229.137422,8.171431612,946.5231547,137.2081368,57.71692333,133.1283854,3823.095778,93593.69391
154.66113,30,61.6058073,13.86130665,7,73.324,183.51,28.537,218.3088,30926,1.821230602,0.128478808,30,2.044136922,7.380329313,31.07816096,0.082069904,4.142151075,1642.403652,24.07002899,1216.173718,8.279378757,936.8051216,135.9290367,56.9828673,131.7893782,3784.354793,96371.43012
145.74417,30,58.0379557,13.05854004,7,81.984,206.917,32.1,245.56575,30720,1.816891036,0.135152023,30,2.862300625,7.46737212,30.5641983,0.168972279,4.163843515,1619.450988,24.96763552,1199.034303,8.489598839,923.7673194,134.1775647,56.5608793,129.9946956,3733.254476,98678.34185
