Ss,Si,Snh,Spo4,Shco,Xi,Xs,Xh,Xtss,Fr,So_e,Ss_e,Si_e,Snh_e,Sno_e,Sn_e,Spo4_e,Shco_e,Xi_e,Xs_e,Xh_e,Xsto_e,Xpaoi_e,Xpp_e,Xpha_e,Xa_e,Xtss_e,Fr_e
109.485779,30,44.90489459,10.10360128,7,62.452,217.42,31.097,237.8913,23444,1.624044955,0.295521827,30,7.259283529,8.72483503,26.99775327,1.793268664,4.233219522,1558.60078,53.25263385,1168.978511,15.52622225,881.355622,125.7749238,81.96194227,124.1758641,3630.702846,76411.4656
108.3901,30,45.250341,10.18132673,7,65.365,230.94,32.923,251.85945,23139,1.619292506,0.296767187,30,7.514029519,8.684748043,26.90261467,1.942067901,4.243763725,1554.762974,53.35084385,1166.320938,15.57508891,879.206455,125.4112598,82.33934399,123.8545576,3622.364005,76087.928
106.594592,30,45.17675232,10.16476927,7,67.453,233.627,33.453,255.9177,23551,1.612954044,0.298536845,30,7.803795245,8.650047636,26.80048788,2.125709452,4.253817813,1550.971281,53.54271346,1163.693179,15.64727801,877.0646857,125.0227178,82.81307031,123.5346033,3614.156135,76493.04479
104.184093,30,44.56424653,10.02695547,7,61.449,242.897,33.816,258.6939,20895,1.60756395,0.30040404,30,8.094271306,8.644731786,26.69603106,2.312342786,4.260061088,1547.305866,53.75725964,1161.153836,15.72466152,874.9918864,124.6428295,83.31580737,123.2260758,3606.260386,73866.4976
101.078822,30,44.53173062,10.01963939,7,75.558,233.074,34.292,262.3368,26044,1.59868541,0.303017485,30,8.447780085,8.613854824,26.58299378,2.564901384,4.269867654,1543.523824,54.09354683,1158.527286,15.84242457,872.8106432,124.191413,83.98836056,122.900393,3598.072027,78940.56986
98.31185,30,43.3879085,9.762279413,7,71.227,232.265,33.721,257.9679,24830,1.587828846,0.306538788,30,8.877824926,8.538654099,26.46157823,2.898077218,4.285656073,1539.525437,54.58096401,1155.738016,16.00623035,870.4503406,123.6439838,84.86783707,122.5463077,3589.343251,77787.65436
93.434315,30,41.74923115,9.393577009,7,72.124,244.907,35.226,269.47665,23966,1.579772211,0.309993271,30,9.278098511,8.492185787,26.34372451,3.207814842,4.297501239,1535.579311,55.05743263,1152.977035,16.15269616,868.1182828,123.1155688,85.71925277,122.1972574,3580.735046,76920.2944
90.293697,30,40.33284937,9.074891109,7,71.669,251.107,35.864,274.3596,23311,1.573314087,0.313552795,30,9.650655521,8.467706879,26.225969,3.49614205,4.306518069,1531.764658,55.55583188,1150.303082,16.29130318,865.8514166,122.6088392,86.54926015,121.8580995,3572.44028,76263.28796
87.748895,30,39.35002295,8.853755164,7,70.113,254.617,36.081,276.0204,22576,1.568311329,0.317181213,30,9.990202026,8.46129631,26.1087744,3.757108865,4.313255363,1528.094363,56.07028903,1147.725262,16.42400432,863.6536075,122.1283317,87.34357897,121.5291811,3564.483453,75529.05597
82.724915,30,38.39700715,8.639326609,7,64.213,260.313,36.058,275.8467,20411,1.566052458,0.320447384,30,10.26417505,8.486917139,25.99909472,3.956622968,4.315632599,1524.60994,56.52819633,1145.275404,16.53063702,861.5653611,121.7074707,88.0241735,121.2169204,3556.961165,73377.784
80.175069,30,38.19444549,8.593750236,7,63.759,258.515,35.808,273.9327,20408,1.565506764,0.323305516,30,10.47267018,8.533473101,25.90128306,4.095916449,4.314869142,1521.369753,56.92181063,1143.001506,16.61146511,859.6205725,121.3486215,88.59643432,120.925241,3549.99965,73354.02879
80.235649,30,38.38271729,8.636111391,7,50.747,226.695,30.827,235.8258,18616,1.566653718,0.325642137,30,10.61205229,8.592844381,25.821547,4.173527431,4.311687668,1518.55851,57.24031994,1141.049595,16.66576334,857.9316591,121.0675416,89.06727252,120.6692857,3544.030167,71579.20315
80.808234,30,38.96682514,8.767535657,7,49.249,223.186,30.27,231.56925,18359,1.56878476,0.327244482,30,10.66979845,8.66631602,25.76721967,4.178237618,4.305540865,1516.473734,57.45705356,1139.653018,16.68771373,856.6858368,120.8993568,89.42598436,120.475248,3539.761482,71307.46725
83.947838,30,40.54923798,9.123578546,7,47.64,219.83,29.719,227.3496,18040,1.570510446,0.328221318,30,10.66282136,8.735026684,25.74124685,4.129303139,4.298664856,1515.40933,57.60252422,1139.043317,16.69128563,856.0509962,120.8505874,89.73297727,120.3654802,3537.882203,70989.06225
88.203323,30,42.63691483,9.593305837,7,45.3,216.234,29.059,222.3036,17452,1.571601506,0.328325555,30,10.58526387,8.802352374,25.74805352,4.019310965,4.290384501,1515.659458,57.64528261,1139.451618,16.67256312,856.2141965,120.9542236,89.98521358,120.3663754,3539.091869,70403.64471
93.782702,30,45.71480542,10.28583122,7,45.332,221.752,29.676,227.0214,17034,1.571691697,0.327366464,30,10.43952708,8.8700123,25.78879176,3.847392997,4.280400446,1517.406728,57.55811653,1141.021836,16.6295128,857.2944943,121.2287538,90.18716879,120.4947363,3543.820012,69984.01281
94.211897,30,45.59865137,10.25969656,7,42.503,214.915,28.602,218.8053,16480,1.570709291,0.32523318,30,10.23445072,8.938352089,25.86217164,3.617954919,4.268708066,1520.690712,57.32144937,1143.785619,16.56092609,859.3237398,121.6763641,90.34614517,120.7550907,3552.153567,69431.31822
90.69359,30,44.2380539,9.953562132,7,39.498,208.51,27.556,210.8064,15778,1.569056639,0.321862886,30,9.978254197,9.011547727,25.96579666,3.333821026,4.254861297,1525.399981,56.91738164,1147.655692,16.46258651,862.2449343,122.2886401,90.45526348,121.1397479,3563.824936,68730.73916
87.748895,30,43.63821295,9.818597914,7,38.551,202.435,26.776,204.8379,15863,1.566540616,0.317438031,30,9.692613402,9.082819134,26.09608052,3.012893279,4.239861691,1531.344466,56.36659643,1152.483087,16.33933522,865.9430095,123.0357846,90.53808533,121.6322134,3578.375396,68808.18404
81.689829,30,41.13295509,9.254914896,7,37.064,197.399,26.051,199.29315,15636,1.563403111,0.312177963,30,9.397104807,9.146947262,26.249733,2.67190715,4.224489556,1538.29227,55.69578219,1158.08595,16.19572291,870.2768005,123.8853464,90.61309265,122.212432,3595.251275,68584.17787
80.912247,30,41.18533487,9.266700346,7,32.891,191.627,24.946,190.8399,14246,1.56141694,0.306089481,30,9.085009171,9.222341438,26.42369396,2.302253664,4.206486024,1545.911763,54.89201804,1164.202044,16.02091357,875.0596753,124.8210355,90.62943346,122.8554179,3613.678057,67205.30724
69.864561,30,37.78368681,8.501329533,7,29.455,183.887,23.705,181.341,13234,1.561758167,0.299294261,30,8.754038566,9.318966453,26.61420161,1.905610117,4.184685025,1553.90228,53.96336328,1170.592577,15.81159176,880.1146385,125.8180068,90.5577073,123.5370277,3632.940473,66189.73588
70.783518,30,35.52449078,7.993010426,7,26.684,175.389,22.453,171.76245,12513,1.565035566,0.292036477,30,8.415428329,9.427821782,26.81849322,1.503106913,4.160260851,1562.068671,52.94435265,1177.103047,15.57634067,885.3151073,126.840106,90.416243,124.2390123,3652.548027,65465.95976
65.087997,30,32.24718237,7.255616034,7,24.333,166.781,21.235,162.447,11946,1.572821895,0.284453178,30,8.072973215,9.542304171,27.03547038,1.114225229,4.133925937,1570.254777,51.85331144,1183.608938,15.31983072,890.5606335,127.8554082,90.21006073,124.946908,3672.084554,64897.52409
60.260941,30,29.49001661,6.635253738,7,22.098,158.222,20.036,153.2724,11373,1.588291226,0.276598798,30,7.723858131,9.65963546,27.26467684,0.761964241,4.105728189,1578.365332,50.69706061,1190.030423,15.04417712,895.7886446,128.8330058,89.93419803,125.6518285,3691.246025,64324.5073
57.665647,30,28.00801887,6.301804246,7,22.084,151.107,19.243,147.21195,11968,1.614675543,0.268602767,30,7.377034838,9.764802568,27.50581024,0.489269444,4.077162218,1586.447624,49.50045256,1196.398152,14.76116883,901.0119703,129.7339644,89.62422641,126.3547861,3710.029243,64908.32218
55.353103,30,26.59907863,5.984792692,7,20.405,145.026,18.381,140.61615,11468,1.654877031,0.260476537,30,7.028426021,9.85577562,27.7578777,0.31087833,4.048352269,1594.559919,48.26767921,1202.747169,14.47565525,906.2559867,130.5481166,89.28173884,127.0594463,3728.509756,64418.74243
52.000429,30,24.50084109,5.512689246,7,20.104,139.618,17.747,135.7638,11771,1.709062025,0.252217083,30,6.669796684,9.935865151,28.0187358,0.205351929,4.019316151,1602.77224,46.99880266,1209.120362,14.18969048,911.5553785,131.3023512,88.89214102,127.7710957,3746.894028,64714.2162
52.505349,30,24.80345429,5.580777216,7,21.425,136.669,17.566,134.3799,12929,1.773668813,0.244000413,30,6.317444908,9.983680919,28.2870576,0.142531095,3.99369468,1611.254211,45.72898379,1215.64948,13.91638264,916.9941801,132.0416212,88.49875978,128.5002144,3765.718343,65863.95876
53.010269,30,24.93450749,5.610264186,7,19.941,134.164,17.123,130.98945,12195,1.858859216,0.235766042,30,5.959645342,10.01039324,28.55805401,0.098607749,3.970619235,1619.964502,44.4486872,1222.290605,13.65533091,922.5453618,132.7865447,88.07100957,129.2440377,3784.926218,65147.92017
52.606333,30,24.98625693,5.62190781,7,20.978,132.3,17.031,130.2864,13090,1.965676839,0.227565985,30,5.597424395,10.01812648,28.82549133,0.070859971,3.950319286,1628.818197,43.16329189,1228.968775,13.41341408,928.1501074,133.5338303,87.60780965,129.994894,3804.323541,66027.48847
53.086007,30,24.94160447,5.611861006,7,21.384,131.839,17.025,130.23975,13414,2.075452728,0.219581211,30,5.240209623,9.997182145,29.08531431,0.055236459,3.934452858,1637.718712,41.8981201,1235.624263,13.18881722,933.7523085,134.2812945,87.12095558,130.7441129,3823.743745,66356.8573
52.606333,30,24.85982693,5.59346106,7,21.334,131.623,16.995,130.01325,13404,2.170588353,0.211841037,30,4.870339214,9.967947741,29.33231448,0.047210237,3.920383432,1646.362674,40.64810912,1242.03775,12.9587296,939.1965927,135.0089964,86.54647048,131.470739,3842.482939,66350.017
52.656825,30,24.70557825,5.558755107,7,19.395,129.961,16.595,126.9525,12250,2.254840018,0.204317302,30,4.472401601,9.953526073,29.56114306,0.042500146,3.905181668,1654.387526,39.40333129,1247.935348,12.70684521,944.2891591,135.6913375,85.82081368,132.1487655,3859.68684,65207.02189
52.682071,30,24.58103391,5.53073263,7,19.071,127.55,16.291,124.62765,12275,2.334718519,0.197061845,30,4.055711374,9.952295974,29.76879991,0.039609045,3.889348068,1661.537565,38.17286631,1253.125445,12.43574987,948.8815573,136.3093208,84.94173961,132.7571402,3874.78432,65220.81332
52.404365,30,24.47010165,5.505772872,7,17.832,124.803,15.848,121.23945,11669,2.415745403,0.190131776,30,3.637449057,9.95308846,29.95485218,0.037597428,3.874589873,1667.636465,36.96877663,1257.479096,12.15307676,952.8660842,136.8497582,83.92992173,133.2799505,3887.399263,64620.79537
52.151905,30,24.20290505,5.445653637,7,17.772,122.269,15.56,119.03475,11895,2.501205282,0.183537514,30,3.231085377,9.948614406,30.12026748,0.036219945,3.861980834,1672.58155,35.79484651,1260.918821,11.86567205,956.1766881,137.3038816,82.804088,133.7074126,3897.306537,64838.98816
52.061009,30,24.03480289,5.407830651,7,17.202,120.062,15.252,116.6748,11705,2.592000136,0.177287848,30,2.849202157,9.930133354,30.26736798,0.035240687,3.852678423,1676.400183,34.65685659,1263.469852,11.57867233,958.8242757,137.6732704,81.58992759,134.0403237,3904.587841,64652.74101
52.444756,30,24.01856276,5.404176621,7,17.11,118.181,15.032,114.99705,11843,2.688949976,0.17135212,30,2.496790847,9.896445332,30.39869942,0.034561801,3.846738799,1679.221068,33.55429617,1265.230783,11.29391091,960.8811257,137.966846,80.30423622,134.2885129,3909.541946,64787.81413
52.757809,30,24.14649089,5.432960451,7,17.401,117.123,14.947,114.3453,12189,2.790315131,0.165731683,30,2.180616393,9.841413428,30.51701118,0.034099066,3.844852939,1681.259905,32.49386485,1266.373725,11.01288531,962.4721131,138.2011173,78.97297814,134.4687722,3912.687853,65131.81024
53.161745,30,24.49825145,5.512106577,7,18.014,117.078,15.01,114.828,12669,2.895080165,0.160415447,30,1.903203547,9.762886914,30.62439855,0.033779013,3.847175647,1682.747765,31.4795703,1267.080698,10.73616375,963.7324741,138.3936662,77.61566517,134.5997237,3914.573,65610.42663
53.515189,30,24.93678069,5.610775656,7,18.022,117.329,15.039,115.04835,12645,3.004170568,0.155362004,30,1.660555972,9.666915854,30.72174281,0.03353828,3.852798172,1683.889889,30.50838113,1267.505981,10.4635559,964.7820969,138.5593556,76.23888974,134.6985509,3915.66311,65590.50178
54.424045,30,25.32402445,5.697905502,7,17.762,117.236,15,114.7485,12456,3.118885591,0.150527739,30,1.447123259,9.561831258,30.80891678,0.033355476,3.860571948,1684.833501,29.57503644,1267.755234,10.19529137,965.705515,138.7081632,74.84353472,134.7777071,3916.279933,65403.6526
55.151135,30,25.86006335,5.818514254,7,18.878,117.989,15.207,116.33655,13219,3.233562595,0.145952474,30,1.267554484,9.441962969,30.88570177,0.033247494,3.871289499,1685.644656,28.68850922,1267.887109,9.93473536,966.5398436,138.8450716,73.44830211,134.8423617,3916.599918,66157.93241
57.130437,30,26.54095477,5.971714824,7,19.877,119.896,15.53,118.80675,13732,3.34177556,0.141673687,30,1.123282852,9.304934511,30.95180875,0.033195197,3.885271017,1686.311856,27.85610789,1267.901506,9.684474706,967.2781782,138.9688108,72.06515412,134.8921638,3916.617929,66672.956
63.406603,30,29.65781363,6.673008067,7,24.76,122.58,16.371,125.2389,16832,3.429097182,0.137814508,30,1.02343497,9.138544677,31.00583759,0.033240826,3.904239262,1686.76675,27.10076107,1267.771899,9.450556148,967.882342,139.0750541,70.7233249,134.9224267,3916.244644,69748.28609
77.852424,30,35.53564504,7.995520134,7,26.381,130.619,17.444,133.4496,16830,3.494090129,0.134382684,30,0.956827822,8.958812781,31.04417269,0.033318092,3.926153768,1686.906401,26.42317809,1267.417506,9.233923603,968.293278,139.1544613,69.41155527,134.9274189,3915.236018,69775.37676
92.899092,30,41.42368732,9.320329647,7,36.196,141.229,19.714,150.81135,21148,3.529922332,0.131507656,30,0.927244485,8.767349425,31.05937034,0.033537464,3.951230452,1686.558232,25.84627052,1266.721611,9.041122462,968.4107383,139.1938899,68.14110685,134.8947386,3913.241606,74052.55509
104.007371,30,46.26448691,10.40950956,7,47.503,156.861,22.707,173.7093,24560,3.512370052,0.129504429,30,0.950919434,8.554523604,31.03911961,0.033967418,3.981485364,1685.357187,25.42636691,1265.452028,8.885367951,968.0273421,139.1671877,66.94705253,134.797789,3909.554817,77473.24122
123.371131,30,53.02478651,11.93057697,7,51.263,174.185,25.05,191.631,23953,3.465886707,0.128354044,30,1.003433354,8.373326962,30.97042984,0.034642836,4.010460812,1682.789978,25.15331337,1263.176087,8.764227401,966.8396798,139.0303729,65.75910734,134.5982501,3902.900412,76904.82707
137.50893,30,57.4948153,12.93633345,7,60.942,189.186,27.792,212.6088,25904,3.38874966,0.128299497,30,1.094162149,8.245333199,30.84030475,0.036011375,4.036069249,1678.090544,25.062167,1259.311004,8.68432681,964.3978366,138.7232247,64.56150265,134.235821,3891.546439,78831.27046
149.77352,30,61.2951292,13.79140407,7,71,205.435,30.715,234.96975,27488,3.251175317,0.129883885,30,1.26219408,8.167657218,30.63746866,0.039084797,4.059467414,1670.207623,25.23905423,1253.10351,8.660558775,960.088296,138.165964,63.39816731,133.627342,3873.241694,80418.7936
156.0143,30,62.958513,14.16566543,7,83.116,220.167,33.698,257.79045,29553,3.042073533,0.133603106,30,1.546277765,8.149170432,30.35816989,0.046716152,4.079843823,1658.229482,25.75706205,1243.876329,8.70495382,953.366427,137.2873187,62.3235234,132.6986931,3846.000427,82479.1761
154.66113,30,62.4865473,14.05947315,7,90.302,236.459,36.307,277.74705,29829,2.764321794,0.139878542,30,1.98719885,8.197456069,30.00700567,0.066382336,4.096145327,1641.818992,26.67416099,1231.362247,8.830755215,944.0064739,136.057011,61.42693606,131.4183161,3809.104961,82772.35041
145.74417,30,58.7547557,13.21982004,7,95.771,250.696,38.496,294.49665,29837,2.458864104,0.148940149,30,2.625583932,8.303494574,29.59770292,0.11734606,4.109018245,1621.461049,28.01579153,1215.892413,9.057198518,932.2413325,134.4969911,60.83323154,129.8153823,3763.629279,82782.9232
133.19189,30,53.3483069,12.00336906,7,99.208,262.74,40.216,307.6554,29558,2.195154871,0.160918982,30,3.514942738,8.422875089,29.14595203,0.243381974,4.123630577,1598.107063,29.79563197,1198.145742,9.420703112,918.5542303,132.6400764,60.70774078,127.9504242,3711.624661,82506.67829
123.254989,30,50.59715869,11.3843607,7,89.707,275.54,40.583,310.45995,26139,2.022403283,0.175128141,30,4.61538951,8.54190804,28.68082597,0.503933435,4.139185161,1573.542098,31.89950928,1179.413188,9.912551707,903.9499183,130.5607701,61.07852454,125.9573919,3656.783225,79117.8223
114.893493,30,47.78486053,10.75159362,7,85.816,278.545,40.485,309.70725,24930,1.925655576,0.190815801,30,5.847008683,8.655104726,28.22577788,0.957423075,4.153491305,1549.344944,34.20447739,1160.880988,10.49152873,889.3643092,128.3156836,61.88500818,123.9621182,3602.341826,77887.6064
105.67362,30,44.6420002,10.04445005,7,85.375,277.172,40.283,308.16495,24925,1.870672391,0.207857051,30,7.175878461,8.729298621,27.78929426,1.632538492,4.169700466,1526.315074,36.69353015,1143.187054,11.13478006,875.2810138,125.9331697,63.11364022,122.0271457,3550.022714,77871.04799
98.50373,30,41.9762433,9.444654743,7,81.315,276.669,39.776,304.2864,23924,1.839987925,0.225458768,30,8.497053246,8.770646488,27.39019661,2.4548073,4.186125879,1505.663206,39.25497374,1127.266384,11.78584057,862.4630987,123.5750727,64.62642006,120.2578582,3502.679345,76879.60958
91.485316,30,40.17893036,9.040259331,7,80.833,275.914,39.639,303.23535,23857,1.821680504,0.242778545,30,9.712031394,8.791841281,27.04224743,3.317172413,4.201085953,1488.421982,41.78107437,1113.922548,12.39642229,851.5805244,121.4256309,66.27500433,118.7484554,3462.893474,76803.6432
88.758735,30,38.58996935,8.682743104,7,70.347,275.316,38.407,293.81355,21088,1.81002631,0.258678831,30,10.71977248,8.823174407,26.75653064,4.099013349,4.210852974,1475.379574,44.12544858,1103.773727,12.92085013,843.1749197,119.6662549,67.87453353,117.5776465,3432.708748,74060.58236
87.142991,30,38.43736711,8.6484076,7,82.325,268.8,39.014,298.45635,24802,1.796707217,0.273418538,30,11.55258881,8.829675211,26.52440884,4.802644521,4.220905214,1466.453154,46.35310824,1096.780241,13.38889763,837.2043893,118.2932352,69.46764918,116.7380847,3412.063243,77712.34567
86.794591,30,37.64688311,8.4705487,7,80.888,271.39,39.142,299.4363,24220,1.780023375,0.287028439,30,12.2253018,8.789742496,26.34157556,5.426619262,4.234558215,1461.609593,48.49661521,1092.930665,13.82180594,833.659041,117.3090072,71.06430063,116.2281567,3400.962477,77171.58715
87.203571,30,36.88852891,8.299919005,7,75.764,272.215,38.664,295.78185,22794,1.762775264,0.298181896,30,12.64671025,8.770504254,26.21373972,5.866613008,4.24313088,1460.744789,50.35133295,1092.150953,14.17430823,832.5559257,116.8085579,72.42004837,116.0573587,3399.265131,75753.68592
88.516376,30,36.96874296,8.317967166,7,72.17,269.913,38.009,290.77035,21983,1.744518165,0.306990157,30,12.84079111,8.776868674,26.13009126,6.128737877,4.24662621,1463.105213,51.92498686,1093.870438,14.46272221,833.4536166,116.7275559,73.51615827,116.1661448,3405.238133,74936.78572
89.339393,30,36.00988953,8.102225145,7,62.359,266.215,36.508,279.2877,19441,1.727225663,0.313472164,30,12.82981027,8.819394738,26.0833427,6.21992189,4.244034002,1467.723107,53.19504774,1097.350415,14.69211106,835.7835358,116.9817343,74.32904233,116.4773006,3416.609418,72411.40317
88.809227,30,35.54021067,7.996547401,7,54.794,256.252,34.561,264.3894,17806,1.712253094,0.317711462,30,12.64229258,8.904284323,26.06939568,6.156338161,4.234661642,1473.62789,54.14044913,1101.84762,14.86229947,838.9709594,117.4768527,74.85970562,116.9118131,3431.074045,70767.69596
84.719362,30,35.02357402,7.880304155,7,72.177,248.267,35.605,272.3775,23695,1.69375448,0.321444797,30,12.40951404,8.930476954,26.07784657,6.073296952,4.231868755,1480.468053,55.03525783,1107.095845,15.04792872,842.7218417,118.0505068,75.41385714,117.4211371,3447.729658,76584.46573
80.138708,30,34.25141068,7.706567403,7,66.375,252.284,35.407,270.86055,21662,1.675361627,0.3246038,30,12.14373188,8.900121932,26.11140799,5.979384315,4.235115905,1487.930115,55.8619443,1112.85722,15.24219991,846.8570268,118.6672186,76.01513184,117.9805604,3465.825939,74627.51679
77.690847,30,33.99248087,7.648308196,7,61.046,250.866,34.657,265.1253,20152,1.660734899,0.326069276,30,11.77759267,8.906607572,26.17204762,5.791227597,4.232249119,1495.634338,56.41294557,1118.835267,15.38260018,851.2201192,119.3795507,76.46736158,118.5750382,3484.515852,73112.4997
76.630515,30,34.52231315,7.767520459,7,63.359,247.038,34.489,263.83785,21161,1.646432195,0.326690261,30,11.36603373,8.91548605,26.24866425,5.564638898,4.228235282,1503.675192,56.83175369,1125.099983,15.50592309,855.8295294,120.1395345,76.91296536,119.2043199,3504.009801,74097.59968
77.206129,30,34.51596809,7.766092821,7,50.943,244.641,32.843,251.2467,17348,1.635449459,0.32627998,30,10.90387882,8.951390598,26.3368937,5.284658471,4.22014736,1511.697314,57.07406961,1131.374943,15.59742117,860.4871781,120.9347515,77.29895695,119.8422715,3523.47671,70330.59544
78.276562,30,34.19755602,7.694450105,7,46.74,233.915,31.184,238.55685,16651,1.62852478,0.324707689,30,10.38694701,9.033743433,26.4344835,4.936455539,4.20563735,1519.265664,57.09581587,1137.32124,15.63938171,864.9454218,121.7477032,77.55682447,120.455327,3541.890879,69603.72556
81.154606,30,34.74824126,7.818354284,7,49.422,225.174,30.511,233.4069,18264,1.622494515,0.322904768,30,9.883414682,9.094556746,26.53833269,4.59110627,4.193594527,1526.36481,57.0549557,1142.929638,15.67418997,869.146234,122.5063726,77.84734067,121.0301774,3559.175972,71194.56431
85.628218,30,35.84989778,8.066227001,7,48.31,220.667,29.886,228.63015,18220,1.618108608,0.32091396,30,9.406747506,9.124231519,26.65086858,4.256864389,4.18512386,1532.91044,56.95708593,1148.134906,15.70104261,873.0359676,123.198662,78.17450915,121.5583796,3575.121207,71166.41788
85.305064,30,35.79249944,8.053312374,7,48.844,218.229,29.675,227.01225,18613,1.615815674,0.318517721,30,8.946804192,9.139876604,26.77376469,3.91751301,4.177939757,1538.991904,56.76688133,1153.00029,15.70627051,876.6787439,123.8529085,78.48727351,122.0499073,3589.943405,71555.24295
83.204589,30,35.01496469,7.878367056,7,46.899,216.221,29.235,223.6515,18056,1.615405456,0.315674441,30,8.501914288,9.150126177,26.90522606,3.570045658,4.171013854,1544.875133,56.48669493,1157.724413,15.68949268,880.2338799,124.4984389,78.77574002,122.5275789,3604.275023,71007.28456
77.408097,30,33.57692337,7.554807759,7,45,213.231,28.692,219.49605,17578,1.616787917,0.312315412,30,8.06755833,9.167593864,27.04201611,3.210358547,4.162871237,1550.74527,56.11010675,1162.444318,15.64924599,883.8152854,125.1595944,79.02199801,123.0082463,3618.558126,70528.65654
75.842832,30,33.29115272,7.490509362,7,43.38,208.481,27.985,214.08225,17335,1.619431162,0.308548758,30,7.652836303,9.189192696,27.18051707,2.850156095,4.154062518,1556.650926,55.65678039,1167.196107,15.59197887,887.4478883,125.8330002,79.24197997,123.4952756,3632.904404,70283.51295
74.540141,30,33.27097861,7.485970188,7,43.586,205.818,27.712,211.9938,17638,1.622793725,0.304535389,30,7.270857608,9.205825139,27.31787631,2.505354097,4.145869332,1562.505689,55.15125665,1171.914393,15.52435291,891.0748918,126.499555,79.45679993,123.9802295,3647.104863,70581.32987
76.29726,30,34.2011646,7.695262035,7,43.465,203.997,27.496,210.3429,17744,1.626955435,0.300375575,30,6.927488848,9.213881185,27.45195915,2.184073697,4.138841507,1568.152431,54.60599035,1176.478549,15.44746157,894.6011486,127.141795,79.66548063,124.4497395,3660.788431,70688.89341
78.609804,30,35.18377484,7.916349339,7,43.165,202.546,27.301,208.85415,17747,1.632508198,0.296096515,30,6.618213903,9.218279237,27.58079827,1.884295734,4.132435053,1573.43971,54.02117875,1180.769577,15.35741618,897.9382945,127.7520748,79.84198034,124.8920157,3673.601782,70692.94452
82.225052,30,36.30202892,8.167956507,7,42.858,201.278,27.126,207.5154,17733,1.639842665,0.291758647,30,6.33891695,9.22171679,27.70222495,1.605584601,4.126402297,1578.280098,53.40549489,1184.717135,15.25368263,901.0327022,128.3252001,79.96813054,125.3000057,3685.339932,70679.10422
81.083925,30,38.05785925,8.563018332,7,53.433,202.319,28.417,217.3893,21738,1.64434319,0.287926969,30,6.133277386,9.17877001,27.81188262,1.393334031,4.126827692,1582.72181,52.86090016,1188.367756,15.16877569,903.8837314,128.8208443,80.15789388,125.6709036,3696.111923,74645.5612
80.881957,30,38.03067397,8.556901644,7,53.6,208.832,29.159,223.0671,21176,1.646685483,0.284611723,30,5.994167454,9.099134643,27.90578321,1.236553444,4.13275641,1586.683798,52.39079315,1191.657598,15.1005899,906.4440234,129.2454916,80.38374508,125.9993003,3705.757735,74127.30668
80.619396,30,35.59501716,8.008878861,7,53.488,213.041,29.614,226.54935,20749,1.65150052,0.281426799,30,5.86943712,9.041417707,27.97943643,1.087339145,4.136853435,1589.992783,51.92202748,1194.437312,15.01985251,908.6342798,129.6331137,80.50343778,126.2785018,3713.887557,73699.13323
86.335106,30,37.64292626,8.469658409,7,55.415,216.105,30.169,230.7921,21158,1.65679828,0.278685871,30,5.778292083,8.995298005,28.02535491,0.966129162,4.140828918,1592.484729,51.50667617,1196.58343,14.94317992,910.3428537,129.950272,80.55945424,126.4927643,3720.119095,74100.17141
87.344959,30,37.37042239,8.408345038,7,46.963,218.076,29.449,225.28335,17930,1.666162913,0.276157333,30,5.693181106,8.991324333,28.04385414,0.848716701,4.140695052,1593.854517,51.09637737,1197.853514,14.85384598,911.4000996,130.1936358,80.47678572,126.6206879,3723.731306,70906.97161
89.011195,30,38.09663595,8.571743089,7,50.711,215.391,29.567,226.1868,19535,1.677835922,0.274019108,30,5.629570535,9.013053824,28.03658812,0.755422322,4.138410382,1593.895504,50.7151136,1198.09317,14.76154701,911.6721317,130.3238414,80.29649932,126.6425278,3724.21328,72465.60581
93.454504,30,40.57837184,9.130133664,7,59.968,217.135,30.789,235.53735,22636,1.681230222,0.273068884,30,5.665918381,8.983857941,28.00137981,0.739389932,4.144313288,1592.462119,50.50166894,1197.217525,14.71297793,911.0316718,130.278355,80.2092711,126.5357136,3721.289119,75552.23076
98.337096,30,42.39310416,9.538448436,7,57.288,223.124,31.157,238.3503,21182,1.681742907,0.272842726,30,5.754299231,8.939915192,27.94834548,0.749828089,4.153324259,1589.727187,50.38096003,1195.350153,14.68096101,909.6011059,130.1168207,80.13237233,126.3192811,3715.39733,74141.95831
100.674886,30,43.12272006,9.702612014,7,58.673,225.578,31.583,241.61295,21436,1.683984072,0.27293706,30,5.849707998,8.916831726,27.88397953,0.762952703,4.160278667,1586.172669,50.29463557,1192.847861,14.64798993,907.6812328,129.8967864,80.01200409,126.0369919,3707.629951,74379.56164
104.108355,30,44.56694955,10.02756365,7,56.539,227.867,31.601,241.7454,20522,1.685569132,0.273419689,30,5.958974267,8.906860391,27.80854518,0.788600683,4.166145181,1582.190289,50.26662837,1190.013972,14.62662251,905.4962196,129.6388429,79.90227715,125.7193801,3698.907459,73476.77439
107.385304,30,44.86815984,10.09533597,7,49.418,227.283,30.745,235.19625,18098,1.689969598,0.273827732,30,6.046264479,8.93804348,27.72984767,0.801395673,4.166763298,1578.122314,50.22427865,1187.102535,14.59853224,903.2650363,129.3908911,79.75115373,125.3983266,3689.998969,71067.27033
